Numéro compte;Numéro facture;Date;Niveau de charge;Type d'accès;Numéro accès;Libellé ligne facture;Rubrique facture;Indicateur abo principal/option;Type de charge;Type de trafic;Unité;Quantité (Acte);Nombre de lignes;Quantité (Volume (Mo));Quantité (Durée (hh:mm:ss));Quantité (Volume (Ko));Quantité (Hors conso);Montant (€ HT);Montant TVA;Montant (€ TTC)
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546966153;remise sur communications fixes métropole 78%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,84;-0,168;-1,008
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546966153;remise sur communications mobiles métropole 72%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,01;-0,002;-0,012
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546966153;remise sur ligne analogique 28%;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-20,24;-4,047999999999999;-24,287999999999997
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546966153;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;Contrat Professionnel Présence;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;72,3;14,46;86,75999999999999
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;Facture Détaillée à 10 chiffres;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;Messagerie vocale 3103;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;autres consommations;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;475,0;0,0;0,0;0,0;0,0;0,0
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;compléments de services;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;30,0;0,0;0,0;0,0;0,0;0,0
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;fixes France métropolitaine;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;1209,0;0,0;0,0;0,91;0,182;1,092
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;mobiles France métropolitaine (Bouygues);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;147,0;0,0;0,0;0,22;0,044000000000000004;0,264
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;mobiles France métropolitaine (Free);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;192,0;0,0;0,0;0,28;0,05600000000000001;0,336
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;mobiles France métropolitaine (Orange);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;361,0;0,0;0,0;0,54;0,10800000000000001;0,648
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;remise communications fixes métropole 6,6% - compensation augmentation 2023;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,01;-0,002;-0,012
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;remise communications mobiles métropole 6,6% - compensation augmentation 2023;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,02;-0,004;-0,024
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;remise sur Contrat Pro Présence 6,11% - compensation augmentation 2022;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,18;-0,636;-3,816
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;remise sur Contrat Pro Présence 6,916% - compensation augmentation 2025;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-2,88;-0,576;-3,456
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;remise sur Contrat Pro Présence 7,429% - compensation augmentation 2024;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,34;-0,6679999999999999;-4,008
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;remise sur Contrat Pro Présence 8,03% - compensation augmentation 2023;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,93;-0,786;-4,716
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;remise sur communications fixes métropole 78%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,71;-0,142;-0,852
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;remise sur communications mobiles métropole 72%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,75;-0,15;-0,8999999999999999
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;remise sur ligne analogique 28%;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-20,24;-4,047999999999999;-24,287999999999997
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546969279;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;580,0;0,0;0,0;0,0;0,0;0,0
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546977371;Contrat Professionnel Présence;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;72,3;14,46;86,75999999999999
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546977371;remise sur Contrat Pro Présence 6,11% - compensation augmentation 2022;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,18;-0,636;-3,816
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546977371;remise sur Contrat Pro Présence 6,916% - compensation augmentation 2025;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-2,88;-0,576;-3,456
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546977371;remise sur Contrat Pro Présence 7,429% - compensation augmentation 2024;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,34;-0,6679999999999999;-4,008
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546977371;remise sur Contrat Pro Présence 8,03% - compensation augmentation 2023;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,93;-0,786;-4,716
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546977371;remise sur ligne analogique 28%;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-20,24;-4,047999999999999;-24,287999999999997
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;Contrat Professionnel;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;66,2;13,24;79,44
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;Messagerie vocale 3103;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;autres consommations;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;1857,0;0,0;0,0;0,0;0,0;0,0
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;compléments de services;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;84,0;0,0;0,0;0,0;0,0;0,0
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;fixes France métropolitaine;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;486,0;0,0;0,0;0,36;0,072;0,432
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;mobiles France métropolitaine (Bouygues);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;312,0;0,0;0,0;0,48;0,096;0,576
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;mobiles France métropolitaine (Free);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;329,0;0,0;0,0;0,49;0,098;0,588
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;mobiles France métropolitaine (Orange);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;491,0;0,0;0,0;0,73;0,146;0,876
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;mobiles France métropolitaine (SFR);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;3292,0;0,0;0,0;4,92;0,9840000000000001;5,904
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;remise communications fixes métropole 6,6% - compensation augmentation 2023;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,01;-0,002;-0,012
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;remise communications mobiles métropole 6,6% - compensation augmentation 2023;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,12;-0,024;-0,144
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;remise sur Contrat Pro 6,84% - compensation augmentation 2022;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,17;-0,634;-3,804
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;remise sur Contrat Pro 7,553% - compensation augmentation 2025;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-2,73;-0,546;-3,276
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;remise sur Contrat Pro 8,17% - compensation augmentation 2024;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,21;-0,642;-3,852
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;remise sur Contrat Pro 8,9% - compensation augmentation 2023;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,84;-0,768;-4,608
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;remise sur communications fixes métropole 78%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,28;-0,05600000000000001;-0,336
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;remise sur communications mobiles métropole 72%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-4,77;-0,954;-5,723999999999999
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;remise sur ligne analogique 30%;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-19,86;-3,972;-23,831999999999997
803118110;303781837;05/11/2025;Numéro accès réseau;ligne téléphonique;0546979064;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;2733,0;0,0;0,0;0,0;0,0;0,0
803118110;303781837;05/11/2025;Numéro compte;;;tarif Corporate Série 2;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;;0,0;0,0;0,0;24,0;0,0;0,0;0,0
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;Contrat Professionnel;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;66,2;13,24;79,44
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;accès aux services à valeur ajoutée;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;12,0;0,0;0,0;0,01;0,002;0,012
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;fixes France métropolitaine;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;7317,0;0,0;0,0;5,49;1,098;6,588
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;mobiles France métropolitaine (Bouygues);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;134,0;0,0;0,0;0,2;0,04;0,24
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;mobiles France métropolitaine (Free);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;224,0;0,0;0,0;0,34;0,068;0,40800000000000003
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;mobiles France métropolitaine (Orange);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;2068,0;0,0;0,0;3,09;0,618;3,7079999999999997
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;mobiles France métropolitaine (SFR);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;1053,0;0,0;0,0;1,58;0,316;1,896
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;remise communications fixes métropole 6,6% - compensation augmentation 2023;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,08;-0,016;-0,096
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;remise communications mobiles métropole 6,6% - compensation augmentation 2023;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,1;-0,02;-0,12
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;remise sur Contrat Pro 6,84% - compensation augmentation 2022;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,17;-0,634;-3,804
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;remise sur Contrat Pro 7,553% - compensation augmentation 2025;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-2,73;-0,546;-3,276
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;remise sur Contrat Pro 8,17% - compensation augmentation 2024;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,21;-0,642;-3,852
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;remise sur Contrat Pro 8,9% - compensation augmentation 2023;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,84;-0,768;-4,608
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;remise sur communications fixes métropole 78%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-4,29;-0,858;-5,148
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;remise sur communications mobiles métropole 72%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-3,75;-0,75;-4,5
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;remise sur ligne analogique 30%;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-19,86;-3,972;-23,831999999999997
803118113;303781836;05/11/2025;Numéro accès réseau;ligne téléphonique;0546939739;services spéciaux acte depuis un fixe;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Acte;1,0;1,0;0,0;0,0;0,0;0,0;2,5;0,5;3,0
803118113;303781836;05/11/2025;Numéro compte;;;tarif Corporate Série 2;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;;0,0;0,0;0,0;2,0;0,0;0,0;0,0
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;Contrat Professionnel;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;66,2;13,24;79,44
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;Facture Détaillée à 10 chiffres;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;accès aux services à valeur ajoutée;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;1592,0;0,0;0,0;1,2;0,24;1,44
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;fixes France métropolitaine;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;11146,0;0,0;0,0;8,33;1,666;9,996
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;mobiles France métropolitaine (Bouygues);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;2210,0;0,0;0,0;3,3;0,66;3,9599999999999995
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;mobiles France métropolitaine (Free);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;1299,0;0,0;0,0;1,93;0,386;2,316
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;mobiles France métropolitaine (Orange);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;6026,0;0,0;0,0;9,04;1,8079999999999998;10,847999999999999
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;mobiles France métropolitaine (SFR);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;3402,0;0,0;0,0;5,06;1,0119999999999998;6,071999999999999
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;remise communications fixes métropole 6,6% - compensation augmentation 2023;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,14;-0,028000000000000004;-0,168
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;remise communications mobiles métropole 6,6% - compensation augmentation 2023;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,36;-0,072;-0,432
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;remise sur Contrat Pro 6,84% - compensation augmentation 2022;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,17;-0,634;-3,804
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;remise sur Contrat Pro 7,553% - compensation augmentation 2025;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-2,73;-0,546;-3,276
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;remise sur Contrat Pro 8,17% - compensation augmentation 2024;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,21;-0,642;-3,852
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;remise sur Contrat Pro 8,9% - compensation augmentation 2023;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,84;-0,768;-4,608
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;remise sur communications fixes métropole 78%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-7,43;-1,486;-8,915999999999999
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;remise sur communications mobiles métropole 72%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-13,92;-2,784;-16,704
803118117;303766589;05/11/2025;Numéro accès réseau;ligne téléphonique;0546936608;remise sur ligne analogique 30%;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-19,86;-3,972;-23,831999999999997
803118117;303766589;05/11/2025;Numéro compte;;;tarif Corporate Série 2;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;;0,0;0,0;0,0;2,0;0,0;0,0;0,0
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;Contrat Professionnel;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;66,2;13,24;79,44
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;Facture Détaillée à 10 chiffres;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;Messagerie vocale 3103;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;autres consommations;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;1077,0;0,0;0,0;0,0;0,0;0,0
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;compléments de services;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;32,0;0,0;0,0;0,0;0,0;0,0
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;fixes France métropolitaine;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;4741,0;0,0;0,0;3,53;0,706;4,236
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;mobiles France métropolitaine (Bouygues);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;2552,0;0,0;0,0;3,83;0,7659999999999999;4,596
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;mobiles France métropolitaine (Free);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;1489,0;0,0;0,0;2,21;0,442;2,6519999999999997
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;mobiles France métropolitaine (Orange);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;3064,0;0,0;0,0;4,58;0,9159999999999999;5,4959999999999996
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;mobiles France métropolitaine (SFR);consommations (hors forfaits);Non;Consommations;communications voix réseau général;Durée (hh:mm:ss);0,0;1,0;0,0;2916,0;0,0;0,0;4,38;0,8759999999999999;5,255999999999999
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;remise communications fixes métropole 6,6% - compensation augmentation 2023;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,05;-0,01;-0,06
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;remise communications mobiles métropole 6,6% - compensation augmentation 2023;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-0,28;-0,05600000000000001;-0,336
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;remise sur Contrat Pro 6,84% - compensation augmentation 2022;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,17;-0,634;-3,804
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;remise sur Contrat Pro 7,553% - compensation augmentation 2025;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-2,73;-0,546;-3,276
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;remise sur Contrat Pro 8,17% - compensation augmentation 2024;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,21;-0,642;-3,852
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;remise sur Contrat Pro 8,9% - compensation augmentation 2023;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;2,0;-3,84;-0,768;-4,608
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;remise sur communications fixes métropole 78%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-2,75;-0,55;-3,3
803118122;303729301;05/11/2025;Numéro accès réseau;ligne téléphonique;0546935692;remise sur communications mobiles métropole 72%;consommations (hors forfaits);Non;Consommations;communications voix réseau général;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;-10,8;-2,16;-12,96
